298.299	20735.49
298.671	20997.42
299.044	20714.35
299.416	20676.02
299.788	20746.79
300.161	20597.37
300.533	20730.57
300.905	20846.56
301.278	20665.69
301.65	20817.07
302.022	20477.42
302.394	20488.24
302.766	20630.79
303.138	20542.8
303.51	20626.86
303.882	20593.44
304.254	20576.23
304.626	20630.79
304.998	20734.01
305.37	20529.04
305.742	20479.39
306.114	20496.59
306.485	20637.68
306.857	20646.03
307.229	20519.7
307.601	20448.41
307.972	20367.29
308.344	20391.87
308.716	20332.38
309.087	20364.83
309.459	20515.27
309.83	20371.22
310.202	20334.35
310.573	20387.45
310.945	20287.14
311.316	20163.22
311.687	20434.16
312.059	20156.83
312.43	20222.73
312.801	20313.2
313.172	20057.48
313.544	20142.07
313.915	20175.52
314.286	20216.33
314.657	20182.89
315.028	20078.63
315.399	19921.22
315.77	20094.37
316.141	19920.24
316.512	20033.87
316.883	19876.45
317.254	19958.61
317.625	19780.51
317.996	19812.99
318.366	19802.65
318.737	19844.97
319.108	19782.48
319.478	19634.37
319.849	19836.6
320.22	19609.27
320.59	19542.33
320.961	19511.32
321.331	19572.35
321.702	19384.32
322.072	19289.79
322.443	19284.37
322.813	19472.44
323.184	19250.89
323.554	19126.3
323.924	19043.55
324.295	18929.26
324.665	18983.95
325.035	18783.91
325.405	18715.41
325.775	18710.97
326.145	18700.13
326.515	18636.05
326.886	18421.1
327.256	18235.16
327.626	17883.8
327.995	17704.57
328.365	17467.95
328.735	17302.38
329.105	17067.01
329.475	17480.3
329.845	17574.17
330.215	18096.03
330.584	18468.43
330.954	18962.27
331.324	19280.43
331.693	19422.22
332.063	19542.33
332.432	19540.36
332.802	19399.58
333.171	19068.67
333.541	18576.41
333.91	18464.98
334.28	18312.11
334.649	18063.95
335.018	17993.38
335.388	17819.13
335.757	18050.14
336.126	17691.23
336.495	17803.82
336.865	17690.74
337.234	17476.84
337.603	17579.11
337.972	17530.2
338.341	17567.25
338.71	17441.26
339.079	17439.29
339.448	17501.05
339.817	17519.33
340.186	17437.31
340.554	17267.28
340.923	17342.42
341.292	17270.25
341.661	17323.14
342.029	17410.13
342.398	17228.23
342.767	17109.55
343.135	17082.35
343.504	17023.48
343.872	17126.86
344.241	17094.22
344.609	16942.35
344.978	17000.23
345.346	17050.69
345.715	16831.5
346.083	16967.09
346.451	16888.91
346.82	16659.23
347.188	16699.33
347.556	16795.37
347.924	16744.88
348.292	16667.64
348.66	16678.04
349.028	16612.18
349.396	16456.65
349.764	16500.74
350.132	16457.14
350.5	16426.42
350.868	16376.37
351.236	16226.19
351.604	16313.93
351.972	16392.73
352.34	16172.14
352.707	16043.19
353.075	16104.69
353.443	15991.59
353.81	15995.56
354.178	16014.91
354.545	15932.55
354.913	15951.9
355.28	15922.62
355.648	15878.95
356.015	15878.95
356.383	15910.21
356.75	15756.83
357.117	15787.11
357.485	15680.85
357.852	15528.83
358.219	15700.22
358.586	15572.06
358.954	15584.98
359.321	15482.12
359.688	15488.58
360.055	15432.91
360.422	15505.48
360.789	15354.86
361.156	15384.2
361.523	15347.9
361.89	15203.67
362.256	15401.1
362.623	15233.02
362.99	15195.71
363.357	14898.05
363.724	15146.95
364.09	14965.28
364.457	15011.08
364.823	15116.1
365.19	15112.62
365.557	15060.36
365.923	15046.92
366.29	14946.35
366.656	14929.42
367.022	15100.67
367.389	15049.91
367.755	14909
368.121	14843.26
368.488	14784.97
368.854	14789.95
369.22	14591.07
369.586	14566.64
369.952	14458.4
370.318	14325.65
370.684	14346.11
371.051	14238.78
371.416	14160.36
371.782	14106.41
372.148	13982.46
372.514	14065.43
372.88	14024.95
373.246	13916.96
373.612	13972.46
373.977	14009.45
374.343	14072.93
374.709	14180.34
375.074	14162.86
375.44	13975.96
375.806	13872.45
376.171	13997.46
376.537	13973.96
376.902	13948.46
377.268	13976.96
377.633	13987.96
377.998	14053.44
378.364	14272.73
378.729	14286.71
379.094	14290.7
379.459	14028.45
379.825	13823.93
380.19	13854.44
380.555	13608.71
380.92	13391.77
381.285	13440.89
381.65	13517.55
382.015	13497.01
382.38	13472.46
382.745	13184.64
383.11	13158.04
383.474	13213.74
383.839	13143.49
384.204	13243.34
384.569	13007.93
384.933	13081.24
385.298	13010.44
385.663	13024
386.027	13049.11
386.392	12947.66
386.756	13070.2
387.121	13190.16
387.485	13248.35
387.849	13443.39
388.214	13338.63
388.578	13308.54
388.942	12963.23
389.307	12880.33
389.671	12813.98
390.035	12803.93
390.399	12885.86
390.763	12938.61
391.127	13068.19
391.492	13311.05
391.856	13561.63
392.219	13928.96
392.583	14040.94
392.947	13811.92
393.311	13264.91
393.675	13080.24
394.039	12863.24
394.403	12823.53
394.766	12803.93
395.13	12668.64
395.494	12593.16
395.857	12717.43
396.221	12748.62
396.584	12923.54
396.948	13157.04
397.311	13479.97
397.675	13824.43
398.038	13856.45
398.401	13621.23
398.765	13284.97
399.128	13016.97
399.491	12700.83
399.854	12540.3
400.218	12403.32
400.581	12347.89
400.944	12276.31
401.307	12051.3
401.67	12013.94
402.033	11890.7
402.396	11944.76
402.759	11816.91
403.122	11937.68
403.485	11925.05
403.847	11984.66
404.21	12191.08
404.573	12366.53
404.936	12383.67
405.298	12249.58
405.661	12093.2
406.023	11717.8
406.386	11593.33
406.749	11334.47
407.111	11308.1
407.473	11463.7
407.836	11582.19
408.198	11808.82
408.561	11825.5
408.923	11774.44
409.285	11754.22
409.647	11645.96
410.009	11435.33
410.372	11302.02
410.734	11296.44
411.096	11279.7
411.458	11162
411.82	11250.79
412.182	11411
412.544	11460.15
412.906	11568.53
413.267	11529.54
413.629	11459.64
413.991	11318.24
414.353	11220.86
414.714	10979.69
415.076	10845.99
415.438	10884.13
415.799	10973.08
416.161	10858.19
416.522	10840.9
416.884	10659.22
417.245	10718.28
417.607	10535.43
417.968	10517.59
418.329	10632.23
418.691	10678.57
419.052	10766.63
419.413	10820.05
419.774	10824.12
420.135	11201.58
420.497	11515.36
420.858	11901.31
421.219	12075.53
421.58	12023.54
421.941	11725.9
422.302	11281.73
422.662	11215.28
423.023	10930.9
423.384	10803.26
423.745	10834.8
424.106	10917.68
424.466	10917.17
424.827	10971.05
425.187	10629.18
425.548	10525.75
425.909	10171.6
426.269	10251.79
426.63	10225.24
426.99	10468.14
427.35	10441.63
427.711	10482.93
428.071	10590.97
428.431	10659.22
428.792	11471.3
429.152	12064.93
429.512	12492.47
429.872	12651.53
430.232	12458.22
430.592	11944.76
430.952	11335.99
431.312	10701.99
431.672	10212.98
432.032	10088.8
432.392	10153.2
432.752	10639.87
433.111	11599.91
433.471	11814.38
433.831	11260.43
434.19	10961.39
434.55	10777.82
434.91	10621.03
435.269	10595.05
435.629	10642.42
435.988	10873.45
436.348	10922.26
436.707	10527.28
437.066	10453.87
437.426	10486.5
437.785	10482.93
438.144	10665.33
438.503	10461.52
438.862	10486.5
439.222	10290.6
439.581	10087.78
439.94	10055.05
440.299	10579.77
440.658	11164.03
441.017	11644.45
441.376	11671.77
441.734	11404.42
442.093	11098.04
442.452	11225.43
442.811	11344.1
443.169	11480.92
443.528	11116.82
443.887	11020.33
444.245	10957.84
444.604	10731.52
444.962	10488.03
445.321	10458.46
445.679	10581.29
446.038	10682.14
446.396	10588.43
446.754	10219.11
447.112	10286.51
447.471	9967.07
447.829	9905.14
448.187	9870.33
448.545	9869.3
448.903	9905.14
449.261	9986
449.619	9779.66
449.977	9764.29
450.335	9510.38
450.693	9402.51
451.051	9359.34
451.409	9314.61
451.766	9363.96
452.124	9130.9
452.482	8901.53
452.839	8754.92
453.197	8569.35
453.555	8642.78
453.912	8566.24
454.27	8607.62
454.627	8807.6
454.984	8951.05
455.342	8891.73
455.699	8684.66
456.056	8673.28
456.414	8790.56
456.771	8953.11
457.128	8997.45
457.485	9218.41
457.842	9189.59
458.199	9266.26
458.556	9283.24
458.913	9292.5
459.27	9486.76
459.627	9380.93
459.984	9218.93
460.341	9277.58
460.697	9195.25
461.054	8986.11
461.411	8583.83
461.767	8219.11
462.124	7984.86
462.481	8172.4
462.837	8342.54
463.194	8766.29
463.55	8768.35
463.907	8978.89
464.263	9326.95
464.619	9519.11
464.976	10036.64
465.332	10246.18
465.688	9991.12
466.044	9412.27
466.4	9022.2
466.756	8651.57
467.112	8563.14
467.468	8611.24
467.824	8468.94
468.18	8358.09
468.536	8309.36
468.892	8101.27
469.248	7882.38
469.604	7790.75
469.959	7760.02
470.315	7696.44
470.671	7763.15
471.026	7736.05
471.382	7996.82
471.737	8093.48
472.093	8346.17
472.448	8434.25
472.804	8863.35
473.159	9029.41
473.514	9114.42
473.87	8932.48
474.225	9405.08
474.58	9777.1
474.935	10162.91
475.29	9964
475.645	9776.07
476	9786.83
476.355	9703.29
476.71	9496
477.065	9653.55
477.42	9988.56
477.775	10225.75
478.13	10177.22
478.485	10384.5
478.839	10277.83
479.194	10718.79
479.549	11162
479.903	11305.57
480.258	11150.83
480.612	11241.16
480.967	11505.23
481.321	11908.38
481.675	11724.88
482.03	11414.05
482.384	11032.52
482.738	11022.87
483.093	11154.39
483.447	11442.42
483.801	11971.02
484.155	12676.69
484.509	13024
484.863	22663.18
485.217	37682.33
485.571	44275.48
485.925	38149.7
486.279	25573
486.632	19040.6
486.986	15599.39
487.34	13537.59
487.694	12255.13
488.047	11560.93
488.401	11543.72
488.754	11443.43
489.108	11300.5
489.461	11022.87
489.815	10743.73
490.168	10874.47
490.522	10994.42
490.875	11030.49
491.228	10953.26
491.581	10885.15
491.935	11023.89
492.288	10762.05
492.641	10931.41
492.994	10941.06
493.347	11073.66
493.7	11266.52
494.053	11207.16
494.406	11144.74
494.759	10668.9
495.111	10644.46
495.464	11245.72
495.817	12225.88
496.169	12259.17
496.522	11766.35
496.875	10759
497.227	10162.91
497.58	10107.2
497.932	10091.36
498.285	10330.92
498.637	10594.03
498.989	11031
499.342	11130.53
499.694	10928.36
500.046	10503.32
500.398	10585.37
500.751	11010.68
501.103	11029.98
501.455	11169.61
501.807	11114.79
502.159	11151.34
502.511	11161.49
502.862	11130.53
503.214	10843.96
503.566	10642.42
503.918	10190.5
504.27	10107.2
504.621	10183.86
504.973	9970.65
505.324	9955.81
505.676	10178.24
506.027	10517.08
506.379	10245.15
506.73	9703.8
507.082	9472.38
507.433	9580.19
507.784	10010.56
508.136	9900.53
508.487	9817.57
508.838	9527.83
509.189	9465.19
509.54	9501.14
509.891	9520.65
510.242	9556.07
510.593	9427.17
510.944	9227.68
511.295	9059.81
511.646	8796.24
511.996	8721.34
512.347	8853.54
512.698	8957.24
513.049	8899.47
513.399	8816.38
513.75	8771.45
514.1	8586.42
514.451	8417.15
514.801	8127.23
515.152	8180.71
515.502	8371.56
515.852	8547.62
516.202	8674.83
516.553	8654.68
516.903	8376.74
517.253	8120.48
517.603	7914.12
517.953	7952.1
518.303	8077.37
518.653	8458.07
519.003	8502.07
519.353	8239.86
519.703	7738.14
520.052	7452.21
520.402	7394.72
520.752	7618.74
521.102	7508.62
521.451	7428.17
521.801	7442.8
522.15	7453.25
522.5	7631.78
522.849	7719.9
523.199	7728.76
523.548	7903.2
523.897	7941.18
524.246	7767.83
524.596	7659.94
524.945	7340.34
525.294	7452.21
525.643	7465.79
525.992	7591.61
526.341	7481.46
526.69	7546.21
527.039	7471.53
527.388	7246.16
527.737	7313.66
528.086	7867.81
528.434	8360.16
528.783	8546.06
529.132	8134.5
529.48	7882.38
529.829	7562.91
530.177	7468.92
530.526	7380.6
530.874	7385.31
531.223	7397.33
531.571	7514.36
531.919	7449.59
532.268	7633.35
532.616	8184.34
532.964	8650.02
533.312	8849.93
533.66	8681.04
534.008	8721.86
534.356	8699.13
534.704	8585.38
535.052	8665.01
535.4	8286.55
535.748	7868.33
536.095	7454.82
536.443	7220.51
536.791	7280.18
537.139	7603.61
537.486	8072.18
537.834	8354.46
538.181	8393.84
538.529	8496.38
538.876	8479.3
539.223	8334.76
539.571	8072.7
539.918	7802.73
540.265	8052.95
540.613	8274.62
540.96	8432.69
541.307	8338.39
541.654	8177.59
542.001	8184.34
542.348	8202.51
542.695	8078.41
543.042	8313.51
543.388	8504.66
543.735	8619
544.082	8619.52
544.429	8693.44
544.775	8474.12
545.122	8194.2
545.469	7657.34
545.815	7399.95
546.162	7621.35
546.508	7723.02
546.854	8218.59
547.201	8866.96
547.547	9381.95
547.893	9294.55
548.24	8817.41
548.586	7974.98
548.932	7346.62
549.278	7164.99
549.624	7220.51
549.97	7297.45
550.316	7109.45
550.662	6839.69
551.008	6919.53
551.353	7738.66
551.699	8566.24
552.045	8785.4
552.391	8274.62
552.736	7903.2
553.082	7769.4
553.427	7810.54
553.773	7454.82
554.118	7034.47
554.464	7174.94
554.809	7544.64
555.154	8300.55
555.5	8401.61
555.845	8148
556.19	7626.57
556.535	7149.27
556.88	7041.81
557.225	7300.59
557.57	7179.13
557.915	6911.66
558.26	6624.52
558.605	6580.8
558.95	6610.83
559.295	7113.11
559.639	7737.09
559.984	8401.61
560.329	8961.36
560.673	8914.43
561.018	8640.72
561.362	8287.06
561.707	7672.46
562.051	7613.52
562.395	7652.64
562.74	8066.98
563.084	8294.84
563.428	8579.69
563.772	8815.86
564.117	8780.75
564.461	9037.66
564.805	8821.02
565.149	8758.54
565.493	8761.12
565.836	8967.55
566.18	9198.86
566.524	9774.54
566.868	11019.32
567.212	11602.95
567.555	11869.98
567.899	12441.6
568.242	13711.34
568.586	15086.24
568.929	17112.02
569.273	19641.75
569.616	21031.82
569.96	21394.38
570.303	22266.53
570.646	23231.55
570.989	24267.54
571.333	25204.4
571.676	24198.83
572.019	21636.53
572.362	20066.33
572.705	22744.17
573.048	26452.22
573.391	28737.55
573.733	30448.22
574.076	30999.53
574.419	31319.59
574.762	28691.35
575.104	25810.58
575.447	23066.65
575.789	24715.59
576.132	28493.26
576.474	30198.24
576.817	32941.72
577.159	38225.47
577.501	42103.23
577.844	39663.44
578.186	32774.09
578.528	26258.29
578.87	25208.33
579.212	25440.48
579.554	28285.37
579.896	28753.28
580.238	29404.27
580.58	36076.84
580.922	44807.96
581.264	50924.62
581.606	47982.07
581.947	41196.95
582.289	34600.39
582.631	27370.05
582.972	22623.91
583.314	21145.8
583.655	21638.98
583.997	24451.57
584.338	29612.81
584.679	33438.31
585.021	35612.82
585.362	31695.38
585.703	27537.55
586.044	24178.22
586.385	25452.26
586.726	28295.69
587.067	29954.69
587.408	27025.76
587.749	24272.44
588.09	22178.64
588.431	20380.07
588.772	18106.39
589.113	17309.3
589.453	18005.23
589.794	17905.03
590.134	16390.75
590.475	14984.69
590.815	14584.09
591.156	14938.39
591.496	14688.78
591.837	17701.11
592.177	22698.03
592.517	27093.53
592.857	27649.07
593.198	24555.11
593.538	20952.7
593.878	17607.27
594.218	17314.24
594.558	18849.45
594.898	19595.49
595.237	18170.04
595.577	15989.61
595.917	14174.85
596.257	13699.83
596.596	14453.41
596.936	15678.86
597.276	15503.99
597.615	14809.38
597.955	16376.37
598.294	20671.59
598.633	22435.41
598.973	21831.49
599.312	20266
599.651	20694.69
599.991	20036.82
600.33	19307.02
600.669	18203.59
601.008	17549.47
601.347	16190.49
601.686	15784.13
602.025	16362
602.364	16781.02
602.702	18342.19
603.041	18564.57
603.38	18035.33
603.719	16203.87
604.057	14853.22
604.396	14383.55
604.734	14604.03
605.073	17170.37
605.411	18537.95
605.75	18019.54
606.088	16416.02
606.426	15539.77
606.764	16274.77
607.103	16368.45
607.441	15147.95
607.779	14282.22
608.117	13955.96
608.455	13690.32
608.793	12654.05
609.131	13227.79
609.469	14731.65
609.806	15503.99
610.144	14203.32
610.482	12598.19
610.819	12578.56
611.157	12577.05
611.495	12102.79
611.832	11490.54
612.17	11435.33
612.507	11823.99
612.844	11773.43
613.182	11700.1
613.519	11661.14
613.856	11897.77
614.193	11843.2
614.53	12358.97
614.867	12848.16
615.205	12348.89
615.541	11362.35
615.878	10240.56
616.215	9870.33
616.552	10047.89
616.889	10017.72
617.226	10464.58
617.562	10472.22
617.899	9584.29
618.235	8576.07
618.572	7656.82
618.908	7568.65
619.245	8199.39
619.581	8786.43
619.918	8736.33
620.254	7057.02
620.59	5894.56
620.926	6067.9
621.262	6931.61
621.599	7620.83
621.935	7420.85
622.271	7882.9
622.606	8497.42
622.942	8633.99
623.278	8057.11
623.614	8097.63
623.95	8582.28
624.285	8597.8
624.621	8144.37
624.957	7238.31
625.292	6912.71
625.628	6576.06
625.963	6113.97
626.299	6235.11
626.634	6532.32
626.969	6530.21
627.304	6190.16
627.64	5133.29
627.975	4866.48
628.31	4948
628.645	5587.39
628.98	5717.72
629.315	5599.64
629.65	5303.24
629.985	5359.29
630.319	5112.95
630.654	4812.28
630.989	4795.09
631.323	4680.64
631.658	4505.72
631.993	4233.21
632.327	3931.63
632.662	3970.13
632.996	4017.29
633.33	4201.86
633.665	4219.16
633.999	3878.46
634.333	3787.77
634.667	3741.57
635.001	3790.48
635.335	3984.77
635.669	4415.16
636.003	4569.27
636.337	4382.26
636.671	3987.48
637.005	3625.14
637.339	3396.16
637.672	3546.16
638.006	3845.88
638.339	3922.41
638.673	3719.28
639.006	3528.72
639.34	3372.14
639.673	3374.32
640.007	3374.32
640.34	3350.29
640.673	3232.21
641.006	3172.56
641.34	3084.91
641.673	2932.4
642.006	2851.63
642.339	2865.37
642.672	2939.54
643.004	2876.37
643.337	2837.89
643.67	2716.29
644.003	2728.4
644.336	2766.38
644.668	2790.04
645.001	2772.99
645.333	2709.13
645.666	2559.75
645.998	2431.08
646.331	2377.45
646.663	2326.55
646.995	2426.11
647.327	2805.44
647.66	3216.34
647.992	3562.51
648.324	3620.79
648.656	3721.99
648.988	3529.27
649.32	3180.77
649.652	2799.39
649.983	2587.33
650.315	2535.47
650.647	2518.36
650.979	2752.07
651.31	2893.4
651.642	3159.41
651.973	3266.67
652.305	3257.37
652.636	3225.1
652.967	3188.98
653.299	2963.14
653.63	2878.01
653.961	3086.01
654.292	3741.57
654.623	10628.67
654.955	68795.73
655.286	68795.73
655.616	68795.73
655.947	68795.73
656.278	68795.73
656.609	60006.08
656.94	26296.58
657.27	16128.5
657.601	11712.75
657.932	8698.09
658.262	6128.79
658.593	4408.15
658.923	3279.79
659.254	2695.91
659.584	2378.01
659.914	2152.02
660.244	2059.89
660.575	2004.89
660.905	2048.22
661.235	2046.56
661.565	2069.33
661.895	2123.73
662.225	2144.81
662.555	2090.98
662.884	2034.34
663.214	2058.78
663.544	2152.02
663.873	2221.88
664.203	2262.88
664.533	2283.37
664.862	2411.18
665.192	2381.88
665.521	2235.74
665.85	2034.34
666.18	1904.22
666.509	1849.11
666.838	1867.48
667.167	1963.19
667.496	1959.85
667.825	1954.85
668.154	1927.04
668.483	1899.77
668.812	1987.66
669.141	2075.44
669.47	2100.42
669.798	2103.75
670.127	2099.31
670.456	2052.67
670.784	2466.45
671.113	2936.79
671.441	3424
671.77	3690.45
672.098	3475.29
672.426	3115.05
672.755	2540.43
673.083	2343.71
673.411	2204.7
673.739	2269.53
674.067	2173.1
674.395	2036.56
674.723	2042.67
675.051	2142.59
675.379	2170.33
675.706	2194.17
676.034	2123.73
676.362	2079.32
676.689	2104.86
677.017	2399.57
677.344	2735.01
677.672	2897.24
677.999	2787.84
678.327	2739.41
678.654	2867.02
678.981	3155.58
679.308	3289.63
679.636	3120.53
679.963	2913.18
680.29	2587.88
680.617	2652.94
680.944	2659.55
681.271	2772.99
681.597	2586.23
681.924	2259.01
682.251	2082.66
682.578	2125.95
682.904	2405.1
683.231	2775.19
683.557	2917.02
683.884	3019.66
684.21	3184.6
684.536	3383.6
684.863	3520.55
685.189	3649.64
685.515	3385.79
685.841	3067.92
686.167	2929.1
686.493	2954.91
686.819	3002.66
687.145	2915.92
687.471	2646.33
687.797	2344.26
688.123	2232.41
688.448	2282.82
688.774	2485.78
689.1	2578.51
689.425	2503.45
689.751	2222.99
690.076	2299.43
690.402	2550.92
690.727	2909.88
691.052	2978.51
691.377	2859.88
691.703	2697.02
692.028	2602.22
692.353	2634.2
692.678	2684.9
693.003	2694.81
693.328	2458.71
693.652	2075.99
693.977	1947.06
694.302	2076.55
694.627	2346.48
694.951	2354.22
695.276	2110.41
695.6	1827.38
695.925	1959.85
696.249	2501.79
696.574	3098.61
696.898	3287.99
697.222	2924.16
697.546	2652.94
697.871	2398.47
698.195	2371.37
698.519	2284.48
698.843	2231.3
699.167	2108.75
699.491	1983.21
699.814	1844.09
700.138	1826.27
700.462	1811.78
700.786	1816.8
701.109	1853.56
701.433	1919.8
701.756	2094.31
702.08	2157.57
702.403	2193.62
702.726	2056
703.05	1886.97
703.373	1819.03
703.696	1822.37
704.019	1755.48
704.342	1689.65
704.665	1571.24
704.988	1516.99
705.311	1513.08
705.634	1757.71
705.957	2130.94
706.28	2581.26
706.602	2916.47
706.925	2949.42
707.247	2759.78
707.57	2529.4
707.892	2350.9
708.215	2194.72
708.537	2042.11
708.859	1968.2
709.182	1907.01
709.504	1983.76
709.826	2113.74
710.148	2161.45
710.47	2072.11
710.792	1988.77
711.114	1826.27
711.436	1743.77
711.758	1773.88
712.079	1747.68
712.401	1825.16
712.723	2045.45
713.044	2165.34
713.366	2405.1
713.687	2432.19
714.009	2330.98
714.33	2234.08
714.652	2140.37
714.973	2023.22
715.294	1816.8
715.615	1663.42
715.936	1525.94
716.257	1527.06
716.578	1518.67
716.899	1491.26
717.22	1633.26
717.541	1766.64
717.862	1863.59
718.182	1843.54
718.503	1905.34
718.824	1898.66
719.144	1882.52
719.465	1820.7
719.785	1776.11
720.105	1863.59
720.426	1884.74
720.746	1897.54
721.066	1851.33
721.386	1840.2
721.706	1749.91
722.026	1716.44
722.346	1618.18
722.666	1662.86
722.986	1706.95
723.306	1701.93
723.626	1699.7
723.946	1599.74
724.265	1664.54
724.585	1895.32
724.904	1999.33
725.224	2000.44
725.543	2071.55
725.863	2073.77
726.182	1959.85
726.501	1831.84
726.82	1799.52
727.14	1819.58
727.459	1898.1
727.778	1959.85
728.097	2006.55
728.416	1979.87
728.734	2056
729.053	2168.66
729.372	2177.54
729.691	2178.65
730.009	2386.3
730.328	2574.64
730.647	2673.88
730.965	2603.33
731.283	2479.15
731.602	2309.95
731.92	2284.48
732.238	2350.9
732.557	2502.34
